dataset,subject,session,LI_mu_early_T1,LI_mu_mid_T1,LI_mu_late_T1,ΔLI_mu_T1,LI_beta_early_T1,LI_beta_mid_T1,LI_beta_late_T1,ΔLI_beta_T1,mu_ERD_slope_contra_T1,mu_ERD_slope_bilateral_T1,mu_ERD_selectivity_T1,beta_ERD_slope_contra_T1,beta_ERD_slope_bilateral_T1,beta_ERD_selectivity_T1,LI_mu_early_T2,LI_mu_mid_T2,LI_mu_late_T2,ΔLI_mu_T2,LI_beta_early_T2,LI_beta_mid_T2,LI_beta_late_T2,ΔLI_beta_T2,mu_ERD_slope_contra_T2,mu_ERD_slope_bilateral_T2,mu_ERD_selectivity_T2,beta_ERD_slope_contra_T2,beta_ERD_slope_bilateral_T2,beta_ERD_selectivity_T2,μ_responder,β_responder,imcoh_mu_early_T1,imcoh_mu_mid_T1,imcoh_mu_late_T1,imcoh_mu_slope_T1,imcoh_mu_mean_T1,imcoh_mu_delta_mean_T1,imcoh_beta_early_T1,imcoh_beta_mid_T1,imcoh_beta_late_T1,imcoh_beta_slope_T1,imcoh_beta_mean_T1,imcoh_beta_delta_mean_T1,wpli_mu_early_T1,wpli_mu_mid_T1,wpli_mu_late_T1,wpli_mu_slope_T1,wpli_mu_mean_T1,wpli_mu_delta_mean_T1,wpli_beta_early_T1,wpli_beta_mid_T1,wpli_beta_late_T1,wpli_beta_slope_T1,wpli_beta_mean_T1,wpli_beta_delta_mean_T1,imcoh_mu_early_T2,imcoh_mu_mid_T2,imcoh_mu_late_T2,imcoh_mu_slope_T2,imcoh_mu_mean_T2,imcoh_mu_delta_mean_T2,imcoh_beta_early_T2,imcoh_beta_mid_T2,imcoh_beta_late_T2,imcoh_beta_slope_T2,imcoh_beta_mean_T2,imcoh_beta_delta_mean_T2,wpli_mu_early_T2,wpli_mu_mid_T2,wpli_mu_late_T2,wpli_mu_slope_T2,wpli_mu_mean_T2,wpli_mu_delta_mean_T2,wpli_beta_early_T2,wpli_beta_mid_T2,wpli_beta_late_T2,wpli_beta_slope_T2,wpli_beta_mean_T2,wpli_beta_delta_mean_T2
Cho2017,26,0,0.1083118872235825,0.113178378808956,0.2163622929410825,0.1080504057174999,0.3141806611704515,0.7586665586868457,0.285980784822795,-0.0281998763476565,1.1077933205425687,0.8137685261140968,0.2940247944284719,0.7632716942473028,0.5979910508735126,0.1652806433737902,0.0315325404751044,-0.1750632861208366,-0.0054570318567471,-0.0369895723318515,0.2051268717504112,-0.3751354346962203,-0.3229545362691062,-0.5280814080195175,1.0599238232598922,1.108702422190774,-0.0487785989308817,0.0422568490618913,0.3777843471811609,-0.3355274981192696,True,False,0.06462224094203277,0.08331734479787088,0.08769264095292544,0.011535200005446333,0.07854407556427635,0.057314985724530663,-0.025974306639809534,0.004983453736509177,0.01865825402193772,0.022316280330873628,-0.0007775329604542113,0.0035011942992093023,0.4161791577916392,0.5617793720668631,0.5626547850089261,0.07323781360864343,0.5135377716224762,0.4416602978588138,0.24123253894672456,0.23693235205279167,0.25614171043943823,0.007454585746356836,0.24476886714631815,0.052455861752530246,0.013224970637977135,0.0694418280490883,0.05610629425013016,0.02144066180607651,0.046257697645731864,0.04187452195554942,-0.04466763932302164,-0.007498233850336188,-0.011457805050181307,0.016604917136420167,-0.02120789274117971,0.06655458520275362,0.11305386785391484,0.5238928516753164,0.4775725946793838,0.18225936341273447,0.3715064380695383,0.13583492934509087,0.29814512210458355,0.15590730735911876,0.18778455767890603,-0.05518028221283876,0.21394566238086943,-0.09661845483898239
Cho2017,27,0,0.1318201791242835,-0.5515238589273034,0.5970728462484519,0.4652526671241683,0.6979025454360567,-0.4090968885467618,0.1085518483349845,-0.5893506971010721,-0.0478629345715007,-0.0888059880548881,0.0409430534833873,-0.4121055247053721,-0.1897887878315876,-0.2223167368737845,0.2239300923632501,-0.1037405376350814,0.5950162814576557,0.3710861890944055,-0.4072412198642361,-0.3696084070875387,-0.1210743856528044,0.2861668342114317,0.2685618339778388,0.1235130043130681,0.1450488296647707,0.0787136609770734,0.0273770567770646,0.0513366042000087,True,True,-0.08177162798664914,-0.04556442798014512,-0.04471724252834837,0.018527192729150384,-0.057351099498380874,-0.007861998628868655,-0.07120683740776029,-0.05684069604400433,-0.04465166111294334,0.013277588147408478,-0.05756639818823598,-0.07929003616324612,0.5563836496779254,0.29232729183716566,0.3521092213897647,-0.10213721414408035,0.40027338763495196,0.1223553012337193,0.4099180511294428,0.341022397530597,0.271597580439694,-0.0691602353448744,0.34084600969991125,0.1501007462390388,-0.04491749536353716,-0.016962236765207573,0.023563252838007073,0.03424037410077212,-0.012772159763579219,-0.029171315686637927,-0.037970015282460835,-0.06483830721146457,-0.032839555306488015,0.00256522998798641,-0.045215959266804474,-0.005562069156389962,0.28323554570984844,0.13975775454019934,0.22760483607699206,-0.02781535481642819,0.21686604544234664,0.1311567050187988,0.24201711095403355,0.3518891603418896,0.17766819877801168,-0.032174456088010936,0.2571914900246449,0.029760513394112214
Cho2017,28,0,0.5709809346648099,0.8321796783403247,0.4077529353482028,-0.1632279993166071,0.0401805740606088,-0.1604363395085817,-0.0180865010924284,-0.0582670751530372,-0.5547768705670404,-0.3197986744892443,-0.234978196077796,-0.1118773787169567,-0.0628652677836728,-0.0490121109332839,-0.6616245476201374,0.277093438261916,-0.7171695561416206,-0.0555450085214831,0.1424735809478015,-0.0830844389052593,-0.0009270939471658,-0.1434006748949673,0.0661395645392185,0.298079243907174,-0.2319396793679554,0.3252579143234722,0.4255530514106769,-0.1002951370872047,False,False,0.019469734941421214,0.007854582707394295,0.01046690704274419,-0.004501413949338512,0.012597074897186566,0.05366296478619875,0.027679454870777408,0.004677189870392191,-0.00891896906745945,-0.018299211969118427,0.007812558557903384,0.0574338180297698,0.21062331312404337,0.09167207435544993,0.09120518029945102,-0.059709066412296175,0.13116685592631477,-0.03175659872433715,0.20012456901916706,0.1387930060717952,0.20441846035384265,0.0021469456673377935,0.18111201181493497,-0.01878924322905771,0.0022916197710061885,-0.0040637717302042554,0.027855471059279442,0.012781925644136626,0.008694439700027125,0.013507045131542425,0.02187626492094417,0.005852004107772595,0.022810801259850907,0.00046726816945336785,0.016846356762855893,0.023990754044788065,0.1823294503959641,0.13993430005841434,0.2950947877350665,0.05638266866955118,0.2057861793964816,0.08886887038455371,0.17330317899308884,0.2896761668289569,0.1931895914597693,0.009943206233340232,0.21872297909393834,0.02432648872919033
Cho2017,29,0,-0.7397943080448031,0.3970392808022306,-0.175594400645472,0.564199907399331,0.1404152901680938,-0.0573733255213518,0.1015640399276696,-0.0388512502404242,0.7682730012262943,0.7697257991271355,-0.0014527979008411,-0.3536525307779904,-0.2863810508051634,-0.067271479972827,-0.5350458022732807,0.6105866853611015,0.6425831516504216,1.177628953923702,0.0215355222399453,-0.0977106655532086,-0.4035226049253675,-0.4250581271653129,0.2391073842153239,-0.0016042230345715,0.2407116072498954,-0.5353321624852135,-0.3223117972827466,-0.2130203652024668,True,False,-0.04958838675067527,-0.02758422040126421,0.002168081451105708,0.02587823410089049,-0.02500150856694459,-0.05073742840314102,-0.021206045724432226,-0.025514069776077716,-0.01698706642683938,0.0021094896487964237,-0.02123572730911644,-0.0251859235320538,0.32150312549536664,0.20157701628287852,0.1825842235262254,-0.06945945098457063,0.23522145510149017,0.07162996306568357,0.1904919216020668,0.2354831160039976,0.1582355907292758,-0.016128165436395503,0.19473687611178003,0.002695033230620749,0.028704164143775614,0.040534686255328134,0.004836539049717918,-0.011933812547028846,0.024691796482940554,-0.0814946002031094,0.0020014465492015146,-0.001236710765367346,-0.03485067343381218,-0.018426059991506847,-0.011361979216659338,-0.047996470122156916,0.2058714933522861,0.2609322724112334,0.13716462946195782,-0.034353431945164145,0.20132279840849243,-0.0607558530082577,0.1764934444346666,0.1826441289629563,0.2797861200405615,0.05164633780294746,0.21297456447939478,0.041974737762748356
Cho2017,30,0,0.2137176018830966,-0.0986238321705868,-0.6494500871279066,-0.8631676890110033,0.5307054173146971,-0.0097070795125891,0.3447320502852177,-0.1859733670294793,-0.5565209092405442,0.0821732861450919,-0.6386941953856361,0.5640930379570042,0.4316091575228707,0.1324838804341334,0.0411545586735925,0.2164756652943771,0.2068090842116223,0.1656545255380298,-0.1652370516047692,0.0865923609575454,-0.0947070057022556,0.0705300459025135,-0.7874396374082557,-0.8067215398623234,0.0192819024540676,-0.0146825649530269,-0.0460502016453662,0.0313676366923392,True,True,-0.01804933837103631,-0.042885882592899854,-0.03910319452842323,-0.01052692807869346,-0.03334613849745313,0.044687167068584915,0.00592926523902257,-0.03756420298400153,0.0015926569267649025,-0.002168304156128834,-0.010014093606071353,0.02765337046755446,0.12051310334561212,0.27607719462141855,0.2211181092747787,0.050302502964583294,0.20590280241393644,0.021042721301220466,0.20626839541080066,0.295118314153867,0.11718020876763872,-0.04454409332158097,0.20618897277743545,-0.03992657378901781,-0.05390513366879843,-0.01870861441634694,-0.015344650718443166,0.01928024147517763,-0.029319466267862845,-0.020359984079893062,-0.04218187423001134,-0.059480304972431286,-0.014281250648523543,0.013950311790743897,-0.038647809950322055,-0.05822728043153339,0.39056829229209217,0.20698533856901669,0.19507727338088782,-0.09774550945560218,0.2642103014139989,0.125742529140509,0.2481078513143942,0.37681617936670747,0.18827331810335782,-0.02991726660551819,0.27106578292815314,0.14289109506314743
Cho2017,31,0,0.960087314513648,0.3345577884812,-0.338716588225488,-1.2988039027391358,-0.0114865182572582,-0.0387227095314883,0.9205958828800314,0.9320824011372896,-0.9197358846244998,-0.301379079365686,-0.6183568052588138,0.2514492519554747,0.0659712352492309,0.1854780167062438,-0.8703102324003961,-0.2756146816607731,-0.3724286705723293,0.4978815618280667,-0.2808767902678159,0.9272689883401132,-0.1129443682313984,0.1679324220364175,0.3267313958737032,0.2668073559800404,0.0599240398936628,0.2515872395282031,0.2553795983295935,-0.0037923588013904,True,True,0.005092292269454417,-0.015015828454142205,0.01679210166542735,0.005849904697986466,0.002289521826913187,-0.00289495140870207,-0.009376387248916422,-0.022555115273390183,-0.02396481012782861,-0.007294211439456093,-0.01863210421671174,-0.02061698712453493,0.0963296865588401,0.13920260008220425,0.1982993637937099,0.050984838617434906,0.14461055014491808,-0.10653609973216238,0.16895319927109684,0.16641553414118898,0.20177026574093293,0.016408533234918046,0.1790463330510729,-0.040536731597063634,-0.017435450306447393,0.05296774419179204,0.05049169564236694,0.033963572974407163,0.028674663175903864,0.043024416578848236,0.0009602576992924045,0.02697889659886945,-0.009567781192651496,-0.00526401944597195,0.006123791035170119,-0.007477595153656973,0.15619548795978966,0.4453360136868869,0.33017110204814004,0.08698780704417519,0.31056753456493885,0.16158787359317459,0.12694534982445826,0.2299250716994704,0.18755388013005964,0.030304265152800686,0.18147476721799607,-0.03229076460631116
Cho2017,32,0,-0.2081076091721546,-0.1789039211065313,-0.0294747325688301,0.1786328766033244,-0.0285194194803267,0.4636521879256023,-0.3193160161331325,-0.2907965966528057,1.4741649779035717,1.3108408341922486,0.1633241437113231,-0.0512583723157678,0.0175495177979559,-0.0688078901137237,-0.3665382717794642,-0.3240421956746124,-0.2317466011586952,0.134791670620769,0.1377091714104816,-0.0907625182166096,-0.389100832249994,-0.5268100036604757,0.6434643002062129,0.6863924662474161,-0.0429281660412032,-0.4375492830221484,-0.3494142483727417,-0.0881350346494067,True,False,-0.0012571684870481305,-0.0025013740820495805,0.042219603514781476,0.021738386000914805,0.012820353648561255,0.03272972180137044,0.010762710696128263,0.01304601916747555,-0.00021703605988890619,-0.005489873378008585,0.007863897934571635,0.05183245358708279,0.10770270208939886,0.1052813869932564,0.5236289573815316,0.20796312764606636,0.24553768215472896,0.032136416767034846,0.20173182299218487,0.1608204253104083,0.17730839159419443,-0.01221171569899522,0.1799535466322625,-0.043458863956635375,0.03153856691174612,0.04150726088565142,0.048812995669371397,0.008637214378812638,0.040619607822256314,0.06640622753069844,-0.0096136614022702,0.01779785975052234,0.002205551804010449,0.0059096066031403246,0.0034632500507541966,-0.010551401998967813,0.2958507091103103,0.4236257860279967,0.4693763826293307,0.08676283675951019,0.39628429258921255,0.17178770900405493,0.19420174790863023,0.18145023689786122,0.09254070259132331,-0.050830522658653454,0.1560642291326049,-0.02714977063603959
Cho2017,33,0,0.1973391192166096,0.3150373448819467,0.5927653204963591,0.3954262012797494,0.7300556154035145,0.7399505967115159,0.527571466312305,-0.2024841490912095,-0.3043948593375194,-0.6299049762610807,0.3255101169235612,0.1071632228946217,0.0952510982617673,0.0119121246328543,-0.3411179419019606,-0.0135636119227482,-0.6258607682604891,-0.2847428263585285,-0.406672277187856,0.0613166439676462,-0.6011108918439263,-0.1944386146560703,-0.6154106393695247,-0.3700780026680648,-0.2453326367014598,-0.154363841728442,-0.1702728002658695,0.0159089585374274,True,False,-0.01850483837818552,0.021086688907256294,0.05082394783032275,0.034664393104254135,0.017801932786464508,0.0267948661567213,-0.04584772379242283,-0.019743425627577433,-0.0403742393663807,0.002736742213021063,-0.03532179626212698,-0.0031860728467779805,0.18716799397269523,0.2334863787070193,0.37945908417489976,0.09614554510110225,0.26670448561820476,0.23096119026973982,0.33097879586565104,0.2398330152467333,0.3228448464136734,-0.004066974725988826,0.2978855525086859,0.06053372870732146,0.025334928109259816,-0.0033686202250861,0.0667331675390616,0.02069911971490089,0.029566491807745104,0.030980754098591006,-0.010925158427854628,-0.03581787664233524,0.01240129750344348,0.011663227965649052,-0.01144724585558213,0.06513214667972848,0.24349678929470792,0.136389361403532,0.42875753936714844,0.09263037503622026,0.2695478966884628,0.03340268108525505,0.23869123174278256,0.30683576399267365,0.16317714539045935,-0.0377570431761616,0.23623471370863855,-0.11094364027726622
Cho2017,34,0,-0.093307668016681,-0.088031790225009,0.1008808860370344,0.1941885540537154,-0.1116994328785554,-0.4774517197281631,0.4707393560474485,0.582438788926004,0.2790865944268149,0.1368583682560133,0.1422282261708015,-0.3919854871062426,-0.4584280874392971,0.0664426003330544,-0.0986847462020625,0.2908111260691446,0.123724165110256,0.2224089113123186,0.3143465005053601,0.9466638628620252,0.2105941284324133,-0.1037523720729468,-0.0732725419597232,-0.1852484823555303,0.1119759403958071,-0.2957928496427446,-0.1902194561677311,-0.1055733934750135,True,True,-0.0019963466518407346,-0.06986839119258142,-0.02807889587164221,-0.013041274609900736,-0.03331454457202145,-0.006448849230278515,-0.01724914201219756,0.011963924694630033,0.003896700827696937,0.01057292141994725,-0.00046283882995686363,-0.017534068687756532,0.29438634691366095,0.5634738249039403,0.25282842923632864,-0.02077895883866615,0.3702295336846433,0.11055248464308699,0.14782059320005012,0.26356229461358605,0.1762303944774586,0.014204900638704249,0.1958710940970316,-0.05200120411900174,-0.003357609716183806,0.028597598732822777,-0.03104012347521539,-0.013841256879515793,-0.001933378152858806,-0.009410264229085039,-0.010019049700464086,-0.012007821275940567,-0.011480830812448356,-0.0007308905559921348,-0.01116923392961767,0.02012407044706346,0.14565287427277085,0.21150331893124857,0.29296798175810457,0.07365755374266686,0.21670805832070802,-0.04938199397914702,0.15588204677778922,0.22583885531821654,0.10759890813967508,-0.024141569319057067,0.16310660341189362,-0.13459552941802838
Cho2017,35,0,-0.3869077348850605,0.3921738355517606,0.3096870913996026,0.6965948262846631,0.881534152016048,-0.1396492019649502,-0.3861409841662088,-1.267675136182257,0.4734305490992297,-0.0208193731956369,0.4942499222948667,-0.940247200477128,-0.3374209087897279,-0.6028262916874001,-0.5152901590196256,-0.6409265679159872,0.1781065706388673,0.693396729658493,-0.0219391812561397,0.3869513337668392,0.2544782953902876,0.2764174766464274,0.7656918747815519,0.6115573811643504,0.1541344936172014,0.0439034710942007,-0.0593546133016504,0.1032580843958512,True,True,-0.020192722158692264,-0.011036211939604022,-0.030660526494218982,-0.005233902167763359,-0.02062982019750509,0.11950903918650942,-0.03567901187447345,0.008719758054093167,-0.02267567300733977,0.0065016694335668385,-0.01654497560924002,-0.012364800831226206,0.2417725298328811,0.21406732895007052,0.1950326178594068,-0.023369955986737162,0.21695749221411945,-0.09450012446995587,0.26752521182503697,0.18531158824650812,0.19920230187407356,-0.0341614549754817,0.2173463673152062,-0.01630226998190301,0.010954574613059787,0.010745402503176297,0.048826799557283806,0.01893611247211201,0.023508925557839965,-0.0001980987590902289,-0.033366354166038545,-0.05780640733773913,-0.001885401152372668,0.01574047650683294,-0.031019387552050113,0.006209904809940565,0.21354885709202118,0.3517102703296998,0.321857312687446,0.05415422779771241,0.295705480036389,0.09040292127610365,0.24561749375424036,0.3223409813788422,0.11093824557180738,-0.0673396240912165,0.22629890690163001,0.0033791285961461367
Cho2017,36,0,0.0296406375155368,0.2226933128076669,-0.0269060673648529,-0.0565467048803898,0.8614832562773268,0.4037310898066343,0.0958596175898614,-0.7656236386874653,0.0849543146020475,0.1091519010912247,-0.0241975864891772,0.2288703222840747,0.3054261535446946,-0.0765558312606198,0.4857751951129807,-0.0676113872077477,0.2674028655387105,-0.2183723295742701,-0.299055922632555,-0.7054473168248564,0.9623150111558124,1.2613709337883674,0.7324696367041355,0.6181924689125979,0.1142771677915375,-0.1534181305925404,-0.4550101462719388,0.3015920156793984,False,True,0.05106096364537564,0.021762654258924343,-0.03392392181085021,-0.04249244272811292,0.01296656536448326,0.1753634010402175,-0.01002812738646581,0.023508245171125382,0.03421202694597627,0.02212007716622104,0.015897381576878613,-0.009616980212366686,0.41668734536224095,0.33153704536118744,0.41889091402357126,0.0011017843306651565,0.38903843491566653,0.06931058394146804,0.25398343672095675,0.23106638827880388,0.5381643135662382,0.1420904384226407,0.34107137952199956,-0.06648116485985353,0.0028406658756479717,-0.0133566634145733,-0.05252360225552863,-0.0276821340655883,-0.021013199931484653,-0.13802913183555074,-0.05956508514844956,0.003485208096087112,0.010863683765367433,0.0352143844569085,-0.015072064428998338,-0.004831102576025437,0.19374224177043348,0.14288904436636757,0.32037863341698647,0.0633181958232765,0.21900330651792918,0.08301013660213746,0.4530299649306071,0.24268858304416369,0.25338319968494727,-0.09982338262282991,0.316367249219906,-0.15540876550790406
Cho2017,37,0,0.0673051428330958,-0.3722797706668139,0.0911342110768128,0.023829068243717,-0.3655098504736967,-0.4726749823308905,0.6722572068226772,1.037767057296374,-0.8185984391305211,-0.772480862692157,-0.0461175764383641,-0.26887299321492,-0.5645297368302815,0.2956567436153615,-0.1230081819457138,-0.2975238047878649,-0.4039312802762132,-0.2809230983304993,-0.7433644576189091,0.5380310146395043,0.7884541654366864,1.5318186230555957,-0.5462248616949741,-0.5177751747832647,-0.0284496869117093,0.4415702045718002,0.1088889280034806,0.3326812765683196,True,True,-0.005594858565676124,0.021871429917188358,0.021448519645355282,0.013521689105515704,0.012575030332289171,-0.06457649884711199,-0.00595997264975175,0.03701695961697135,0.00727511015268388,0.006617541401217815,0.012777365706634493,0.001084318117954404,0.1376433414411087,0.1581358102833566,0.14651908116548443,0.00443786986218786,0.1474327442966499,-0.23494682830636185,0.24641433584074465,0.2570288009118988,0.16100182810241304,-0.04270625386916581,0.22148165495168548,0.004610822859907562,0.029989686269577966,0.02895501575992046,0.028169961209497777,-0.0009098625300400942,0.029038221079665402,-0.06787557051966858,0.027929935060952222,-0.004032902334035026,-8.598941354992253e-05,-0.01400796223725107,0.00793701443778909,0.03313904216603356,0.3106187884588054,0.24801498483094722,0.23047007006868714,-0.04007435919505914,0.26303461445281323,-0.0496575158810184,0.2432729964011967,0.285589311280058,0.17074026057315905,-0.03626636791401883,0.23320085608480456,0.07747226217793575
Cho2017,38,0,-0.7860936200463366,0.388939086562483,0.91853385809751,1.7046274781438466,0.2679117185125233,-0.570241433397115,0.7072693629447455,0.4393576444322222,0.6553768912908859,0.0391394912849411,0.6162374000059447,-0.1090476949977977,-0.1010259670185415,-0.0080217279792561,0.0939982497909334,0.5624048376212133,0.2000476418170058,0.1060493920260724,0.551348339415756,-0.7782132438684921,-0.3650805667338026,-0.9164289061495586,0.7136577146544691,0.566739940038036,0.1469177746164331,-0.0426734148211188,0.1076037680131427,-0.1502771828342615,True,True,-0.0003913089941194785,-0.0048134236733103925,0.005518386012964693,0.0029548475035420857,0.00010455111517827392,-0.03425751189890054,-0.0036920768856715924,-0.00541848723697801,-0.003153306597211861,0.0002693851442298657,-0.004087956906620488,0.014350262958816381,0.26055361685220485,0.13303300693991515,0.08963090310506672,-0.08546135687356907,0.16107250896572892,0.022288442883630567,0.17506866538802318,0.1412571641335682,0.17589161909533255,0.00041147685365468256,0.164072482872308,0.00740293443282596,-0.020106714024367707,-0.0036873960666725333,-0.014006421424814966,0.00305014629977637,-0.012600177171951735,-0.06546002642400638,0.019183894664020505,0.016003400504076636,-0.006183509267364316,-0.01268370196569241,0.009667928633577608,-0.01857974167909159,0.19940301431927848,0.20825316159147308,0.19948166501562958,3.932534817555067e-05,0.2023792803087937,0.046366526266785224,0.22366172626836714,0.2436964450815345,0.2593262383096958,0.017832256020664336,0.24222813655319916,0.02175510847552961
Cho2017,39,0,-0.0890398400207513,0.0135083475515864,-0.0193505529852821,0.0696892870354692,0.4265485468280315,0.5619478919610739,0.007095265283456,-0.4194532815445755,2.0562863658061303,1.98330150759265,0.0729848582134802,0.2804149885692476,0.3162001096050877,-0.03578512103584,0.0210394927192215,0.0605416366420156,0.0247197630623051,0.0036802703430835,-0.7248613767136866,-0.4239718616702239,0.0401833243947669,0.7650447011084536,0.2829079546114095,0.2703991184604806,0.0125088361509289,0.5335183191654111,0.3829646414245783,0.1505536777408328,True,True,-0.004819243131243931,-0.05899461318943557,-0.04716947527745256,-0.021175116073104315,-0.03699444386604402,-0.05321663987874107,-0.0004098635674542472,0.006145835612736596,0.003595788601826867,0.002002826084640557,0.0031105868823697383,-0.01248558357017152,0.15485961011881408,0.7263512135431099,0.6311502768667112,0.23814533337394855,0.5041203668428784,0.2513299985752513,0.19718365358104487,0.15275343195416224,0.253710582576675,0.02826346449781507,0.20121588937062737,0.03983479577453057,-0.09096028254334503,-0.05832191550315355,-0.0631130981634615,0.013923592189941762,-0.07079843206998669,-0.06273477005654098,-0.008818388204063216,0.027262317326561092,0.03147505982280852,0.02014672401343587,0.0166396629817688,0.036758269266961956,0.6975960096347786,0.594906724594469,0.5825921823656773,-0.05750191363455065,0.625031638864975,0.5249070618904078,0.12301189739933215,0.2235343727706997,0.30087676521376405,0.08893243390721595,0.21580767846126533,-0.005112272039686602
Cho2017,40,0,0.0774921782082704,-0.1366943564338587,0.6341138321948881,0.5566216539866178,0.0569137183413626,-0.0973705043641729,-0.1534404695319371,-0.2103541878732998,0.2597334159275689,-0.0183441076203829,0.2780775235479519,-0.540625164746623,-0.3688217942985917,-0.1718033704480313,-0.0299903160667851,0.1251885535980348,0.7524988317691708,0.7824891478359559,0.2618726033285403,0.0072282802522937,0.1870184206679661,-0.0748541826605741,-1.7520473808516996,-1.888993390493415,0.1369460096417154,-0.3366319435327026,-0.2215538468143743,-0.1150780967183282,True,False,-0.0034160424216901526,-0.012048944121070547,-0.01829810237060045,-0.007441029974455148,-0.011254362971120382,-0.001383488490576223,0.011917092139183334,0.0016159141764921481,-0.00796348831891663,-0.009940290229049981,0.0018565059989196174,-0.02797061097562754,0.15946619606489265,0.16396416820965404,0.2513763678869837,0.04595508591104552,0.1916022440538435,-0.06554340245876893,0.2098729907208483,0.13417514289626445,0.2967455712912264,0.043436290285189055,0.21359790163611306,0.033307965506522604,0.03432705624268424,0.0009536509311569583,-0.016413858448805104,-0.025370457345744675,0.006288949575012032,0.011974591343626493,-0.02426078779626412,-0.016272031954787405,-0.026289832242628194,-0.0010145222231820374,-0.022274217331226573,-0.04722438600609779,0.39393425126336645,0.0981818461225678,0.2548929895706721,-0.06952063084634719,0.24900302898553547,0.05026245542274433,0.23620834944803096,0.22361152993167308,0.23807911513290864,0.0009353828424388394,0.23263299817087088,0.09589823224786757
Cho2017,41,0,0.5711612420706187,-0.0482222777051264,-0.6514909216587177,-1.2226521637293364,0.3953864927109404,-0.2871832171891395,-0.853189815086533,-1.2485763077974734,-0.4966900933818982,0.1127491076034268,-0.609439200985325,-0.0398153814602201,0.1747229973215696,-0.2145383787817897,0.3699570186118427,0.2085028970736839,0.4504748392848406,0.0805178206729979,-0.2874245319942772,0.6107740579619436,0.7381746505699205,1.0255991825641977,-0.5733953953645095,-0.4236883379527351,-0.1497070574117743,0.7149772610260687,0.3226664035836978,0.3923108574423709,True,True,-0.018667155286740567,-0.0004912337660713337,0.000272794373454173,0.00946997483009737,-0.006295198226452575,-0.03886249714364493,0.011639423902269342,0.00655670572511098,-0.0139041597498804,-0.012771791826074871,0.0014306566258333077,-0.018337833966692443,0.16323288838420463,0.20648684005714305,0.081906949046154,-0.040662969669025315,0.15054222582916724,0.05839531192071692,0.18348340538974117,0.16938053628481228,0.16219331445988117,-0.010645045464930003,0.17168575204481154,-0.06675694808057674,-0.05250187487001201,-0.017111516318075365,-0.05969911761921565,-0.003598621374601818,-0.04310416960243434,-0.10484437188394617,0.011454244905567547,0.007386915966760652,-0.013192822068681602,-0.012323533487124573,0.0018827796012155322,-0.039267403868290446,0.39670023636595797,0.1963827856940924,0.36750265306381324,-0.014598791651072363,0.3201952250412879,0.20222863931255355,0.19789368889091005,0.16098534417500954,0.13470453437670657,-0.03159457725710174,0.16452785581420873,-0.009699457179887466
Cho2017,42,0,-0.4276969624873002,0.1885971536970761,-0.331177630769136,0.0965193317181642,0.2532342644398208,0.090832173154869,-0.4800643859798171,-0.7332986504196379,0.2426479849828061,0.3330341521608616,-0.0903861671780554,-0.0504842369773989,0.1925018622132246,-0.2429860991906235,0.8000832609149138,-0.1725047583770541,-0.4355965575651299,-1.2356798184800435,-0.1825222205131884,-0.1457993465809651,0.2203950209906784,0.4029172415038667,-0.1867045670207617,-0.0219652737799103,-0.1647392932408513,0.6186828846724222,0.4649181540336291,0.153764730638793,True,True,-0.030248276886044836,0.03517826560811066,-0.03279685574529743,-0.0012742894296262942,-0.009288955674410534,-0.04246658840144548,-0.04594260104244921,-0.06652787606699295,-0.04398789360487222,0.0009773537187884943,-0.0521527902381048,-0.013268614737344142,0.24137498705587992,0.27142009010952417,0.2565443650801351,0.007584689012127596,0.25644648074851306,-0.06014181065279723,0.3301916591920892,0.4494366034824978,0.44160920763854167,0.05570877422322623,0.40707915677104284,0.18384892979539616,-0.010123941591318264,-0.04715425102983133,-0.044667686676593016,-0.017271872542637377,-0.033981959765914206,0.04453212312259316,-0.04115472773573981,-0.06959140356072413,-0.020070847332075255,0.010541940201832278,-0.0436056595428464,-0.05151513437970228,0.11657442693311396,0.4311902695698694,0.30539282685127056,0.0944091999590783,0.2843858411180846,-0.16548975758833573,0.3357149723542945,0.5142676536812183,0.2994654740102027,-0.0181247491720459,0.3831493666819052,0.17131055879663
