dataset,subject,session,mu_ERD_CV_contra_mean_T1,beta_ERD_CV_contra_mean_T1,mu_onset_latency_mean_mean_T1,mu_onset_latency_SD_mean_T1,beta_onset_latency_mean_mean_T1,beta_onset_latency_SD_mean_T1,mu_ERD_CV_contra_mean_T2,beta_ERD_CV_contra_mean_T2,mu_onset_latency_mean_mean_T2,mu_onset_latency_SD_mean_T2,beta_onset_latency_mean_mean_T2,beta_onset_latency_SD_mean_T2
Liu2024,6,0,1.9313339579646467,0.913606672202998,0.8556051587301589,0.44595733135866306,0.8590476190476192,0.3806735783024792,2.8795994207808477,6.247635352012538,0.7762400793650794,0.2601297314615396,0.7457341269841269,0.2851911980039174
Liu2024,7,0,1.6482841019585137,3.331628315187308,0.8377480158730158,0.37709979493750967,0.6797123015873016,0.17839481350739658,4.304594439783816,2.5223774239402945,0.7721726190476191,0.2861965963869406,0.7080357142857143,0.32760070002567004
Liu2024,8,0,2.89846453376112,1.478009815745309,0.8314484126984126,0.3323877942025506,0.6722718253968253,0.1332659369979383,7.366811563143487,10.621284183126077,0.6685019841269842,0.1629399755931526,0.6638392857142857,0.15226778744168099
Liu2024,9,0,5.921799869375217,4.3323715751870715,0.8848214285714286,0.30768050948450804,0.6311011904761904,0.10551784045824551,4.780514720979572,20.90863278824647,0.8521329365079365,0.32007854018523213,0.6114087301587302,0.15510479976651867
Liu2024,10,0,1.0672577447312166,17.880799774895138,0.7000000000000001,0.17342352045093568,0.769593253968254,0.31536639886682233,17.116879292644104,12.48719093594795,0.7890873015873017,0.28927741426006054,0.7216269841269841,0.253086203442689
Liu2024,11,0,1.9955960002672557,6.283401264277714,0.6979166666666666,0.2778232806275624,0.7653769841269842,0.21374657810738965,31.124111848539943,11.518799981992203,0.671031746031746,0.23524198612131655,0.7552083333333334,0.29114982008906237
Liu2024,12,0,7.197166369479787,1.8710629869324507,0.685218253968254,0.24576907443184579,0.6384424603174604,0.15053023330078727,11.27563135519876,3.5978239482559573,0.6459325396825397,0.14784292714660438,0.750297619047619,0.3732404123214091
Liu2024,13,0,1.944050420625155,1.1538599343238083,0.6570436507936508,0.17314812916208347,0.6162202380952381,0.100303770942355,9.895274960089186,2.4977178466023973,0.7010119047619049,0.29684523791561473,0.69125,0.22140057684365413
Liu2024,14,0,2.555188662095679,42.40636087166242,1.041765873015873,0.5120195109396578,0.7467757936507936,0.3207496120139423,11.371844472573798,1.6315257110381898,0.984375,0.6300336079842759,0.6758928571428572,0.15551118342092393
Liu2024,15,0,1.9949810383542317,6.293322384703715,0.6979166666666666,0.2778232806275624,0.7334325396825397,0.14841136895321724,30.437142245257704,11.548512588362778,0.671031746031746,0.23524198612131655,0.7552083333333334,0.29114982008906237
Liu2024,16,0,2.966221706938318,5.821601399502246,0.7420634920634921,0.34765294435567884,0.8641369047619047,0.47797448632982603,2.939656059322146,3.801471277242831,0.9294146825396826,0.530794031212007,0.6573412698412698,0.14659942178609334
Liu2024,17,0,6.741556180991581,3.8744528007872927,0.8574900793650794,0.3885875990670323,0.6895833333333332,0.2001441749788171,8.128479185321765,8.506405378648422,0.8264384920634921,0.3487397411569113,0.6673611111111111,0.12828630873724514
Liu2024,18,0,11.543620875184113,14.810049837961182,0.7651289682539683,0.2667567224567269,0.7224206349206348,0.3043869872605179,1.295613274138598,13.221368527431176,0.663640873015873,0.14928142371337258,0.8112599206349206,0.2611962415997727
Liu2024,19,0,1.4979580743890306,25.777155232785358,0.7245039682539683,0.23200766614458002,0.7720238095238096,0.2805750037168971,2.320938395244456,1.8072739057757834,0.7216765873015873,0.2884892735487529,0.6751984126984127,0.16813266405873575
Liu2024,20,0,27.180867785478785,3.1808026281412274,0.7374999999999999,0.25561497029890884,0.6348214285714285,0.14316398011823162,7.239803897176171,8.682792368706991,0.7802083333333334,0.2650618689422682,0.6361111111111111,0.14373915747219956
