dataset,subject,session,LI_mu_early_T1,LI_mu_mid_T1,LI_mu_late_T1,ΔLI_mu_T1,LI_beta_early_T1,LI_beta_mid_T1,LI_beta_late_T1,ΔLI_beta_T1,mu_ERD_slope_contra_T1,mu_ERD_slope_bilateral_T1,mu_ERD_selectivity_T1,beta_ERD_slope_contra_T1,beta_ERD_slope_bilateral_T1,beta_ERD_selectivity_T1,LI_mu_early_T2,LI_mu_mid_T2,LI_mu_late_T2,ΔLI_mu_T2,LI_beta_early_T2,LI_beta_mid_T2,LI_beta_late_T2,ΔLI_beta_T2,mu_ERD_slope_contra_T2,mu_ERD_slope_bilateral_T2,mu_ERD_selectivity_T2,beta_ERD_slope_contra_T2,beta_ERD_slope_bilateral_T2,beta_ERD_selectivity_T2,μ_responder,β_responder,mu_ERD_CV_contra_mean_T1,beta_ERD_CV_contra_mean_T1,mu_onset_latency_mean_mean_T1,mu_onset_latency_SD_mean_T1,beta_onset_latency_mean_mean_T1,beta_onset_latency_SD_mean_T1,mu_ERD_CV_contra_mean_T2,beta_ERD_CV_contra_mean_T2,mu_onset_latency_mean_mean_T2,mu_onset_latency_SD_mean_T2,beta_onset_latency_mean_mean_T2,beta_onset_latency_SD_mean_T2
BNCI2014_004,3,0train,-0.1686623210993096,-0.0610515424708898,0.9451942436111844,1.113856564710494,-0.2470025250697203,-0.4062320033052365,0.4338418061549043,0.6808443312246246,0.2472359954585274,-0.0960152423726563,0.3432512378311837,0.5547694623641133,0.2891801009001716,0.2655893614639416,-0.6058727009847538,-0.7003192852259137,-0.1799388774382854,0.4259338235464683,0.1882992806386338,0.0715675446852571,0.1082801775360034,-0.0800191031026304,0.0798408311774333,-0.0727389928460212,0.1525798240234546,-0.3743741879664389,-0.2851454786427441,-0.0892287093236948,True,True,10.428089501972057,7.602402681901547,0.7418092105263158,0.33788526460933027,0.6997916666666667,0.2689555318432448,18.266791034368584,2.9024203702950664,0.8099999999999999,0.41514844199455747,0.8760964912280702,0.5230655594198145
BNCI2014_004,3,1train,-0.6108775830140077,-0.4186523689699962,0.7932794992734565,1.4041570822874645,-0.7986692727295923,0.3802239852616713,-0.063835671955632,0.7348336007739603,0.9394818110476696,0.3893698890929484,0.5501119219547213,0.58169918060636,0.4068280792316628,0.1748711013746971,-0.2828180156777901,-0.3850934438618116,0.0833616014014525,0.3661796170792426,-0.9106813040088488,0.2425352588892263,-0.2188629983804704,0.6918183056283784,0.4082674857672719,0.3201672426022368,0.0881002431650351,0.3993836681945576,0.1998209569485157,0.1995627112460419,True,True,18.09530111809438,13.931789081795769,0.7704495614035088,0.3898958296765637,0.7052083333333333,0.27631942497315587,8.68151194958183,26.57971692066286,0.755953947368421,0.37175894344040233,0.7786896929824562,0.30199252747118926
BNCI2014_004,3,2train,0.7024352149739238,-0.5661725358600079,-0.8834446898819128,-1.5858799048558367,-0.6657627200873675,0.2766803022088225,-0.2122085829580671,0.4535541371293003,-0.4180866369125937,0.357016588714969,-0.7751032256275627,0.2151358073605296,0.2465954041061113,-0.0314595967455817,0.2291010712996779,0.2800980730138225,0.2329581495443285,0.0038570782446506,-0.8275172183019038,-0.5700462519454248,-0.9105180289643549,-0.0830008106624509,-0.2295111771550473,-0.1869548610058079,-0.0425563161492393,-0.0179383314948507,-0.019044254989808,0.0011059234949573,True,True,17.820165931184338,38.947685084429914,0.7958395061728395,0.42456784876646253,0.7228127967711301,0.2715389033309392,10.607187690642354,48.864655623001,0.9261153846153847,0.5416684598145389,0.7304368471035138,0.3233340378268667
BNCI2014_004,3,3test,-0.7117470475458904,0.7752033388313484,0.34684611319683,1.0585931607427204,-0.210602542965632,-0.6774818742383719,0.2975951820505054,0.5081977250161375,0.2417309065552625,-0.043994192984184,0.2857250995394466,0.2572363659977398,0.1547018333222127,0.1025345326755271,-0.2619224896600461,-0.1604077865553808,0.737002308902592,0.9989247985626382,0.5646072735972297,0.7128099594225831,0.1571192796298411,-0.4074879939673885,0.7993354866832574,0.3550199539241589,0.4443155327590984,0.3122696254767705,0.3296914895353273,-0.0174218640585567,True,True,15.30342079334212,11.673600524005352,0.9025524691358026,0.5499699852966146,0.647477445394112,0.1837774043282764,8.38334943128047,3.985278714871109,0.8230000000000001,0.35304575380735276,0.7364567901234569,0.320810842120452
BNCI2014_004,3,4test,0.6055004270644413,-0.9306765686808866,0.5606858126241445,-0.0448146144402967,0.2961848858505024,-0.4186373405265605,0.3508293476757259,0.0546444618252235,0.6408882354190907,0.414712828038541,0.2261754073805496,-0.1845869638537474,-0.1513737297672371,-0.0332132340865102,0.7021405996157376,-0.2443725885820844,-0.0508177350227409,-0.7529583346384786,0.8412930879383526,-0.0209523908791982,0.8210705425653704,-0.0202225453729821,-0.159543848055532,0.0500414650571769,-0.209585313112709,0.1626761503978325,0.0922457563803897,0.0704303940174427,False,True,29.39617986100133,8.599624170618194,0.8915185185185185,0.5348788372995518,0.6946574074074073,0.30916913392023354,12.379962965493183,4.889180086143977,0.843147554605888,0.4419192873715951,0.6920940170940172,0.27167647389129573
BNCI2014_004,4,0train,0.925763947447413,0.5233126674816811,0.141520701905433,-0.7842432455419799,0.4863337157566991,-0.4463801079126943,0.6534736931637872,0.1671399774070881,-0.6970863202432398,-0.1577758304157572,-0.5393104898274825,-0.0550366027944946,-0.0551721734992447,0.0001355707047501,-0.5345766206155265,-0.5740626791728074,-0.3661540806855171,0.1684225399300093,-0.3566732272184729,-0.7208172346573994,0.76655364206509,1.123226869283563,0.231817333288649,0.191172174261978,0.0406451590266709,-0.2710535201068919,-0.5280164833533361,0.2569629632464442,True,True,2.706528054197479,4.850656499734804,0.7400000000000001,0.29947313881705284,0.6272916666666667,0.15778095932519856,5.394659858986169,7.782423894000918,0.8686226851851849,0.4681845217231282,0.69125,0.261928429753761
BNCI2014_004,4,1train,-0.489176518331065,-0.3352162627677468,-0.0841581896551249,0.4050183286759402,-0.2813477132507871,0.5262910487276384,-0.9014830936051113,-0.620135380354324,0.2256423024254813,0.1089921841311095,0.1166501182943718,-0.0464592656911222,0.0602339410857321,-0.1066932067768544,0.7917952155678121,0.4952251515284028,0.2549031403689281,-0.5368920751988839,0.5331620153611555,-0.6112595078716557,-0.1966891297922403,-0.7298511451533958,-0.3865381325526715,0.2032876937996957,-0.5898258263523672,0.2059596036432614,0.4347795843334426,-0.2288199806901811,True,False,8.727076397263131,35.2841908749334,0.7044428661616161,0.2887462271142709,0.6632215497364954,0.2608151125304685,1.1339950413184183,4.956597526756013,0.6726864432367149,0.3303632971594764,0.6606242451690822,0.192332611374
BNCI2014_004,4,2train,0.4883518848577819,-0.2112713198794703,0.6947584786579113,0.2064065938001293,0.3151744000072174,0.2375965601133137,0.1031116540322006,-0.2120627459750168,-0.6888716987324978,-0.5171346949621412,-0.1717370037703566,-0.2896565854722505,-0.1936712001336092,-0.0959853853386413,0.5384912467476719,0.4317628593554746,0.2175299204481378,-0.320961326299534,0.546240057657997,0.1109066436106667,0.4478523945140032,-0.0983876631439937,-1.1622174483874244,-0.4355291727963453,-0.7266882755910791,-0.3780998366581579,-0.2089449883597268,-0.169154848298431,True,False,3.386450789400019,4.450215962841639,0.7494984567901234,0.3191036543844605,0.6264749525166191,0.18069280669846388,0.9779732989278361,1.0336568981213599,0.6131914767331433,0.1477566042281054,0.6139007597340931,0.13099392020500233
BNCI2014_004,4,3test,-0.0179980580108962,0.4866949629246,0.5168179561306314,0.5348160141415277,0.0779771444256353,0.1571931915474378,0.3203911565970713,0.242414012171436,-0.4644220529085036,-0.6312942459095838,0.1668721930010802,0.0837556521563758,-0.0164529648658524,0.1002086170222282,0.2142265107407706,0.0266949232642038,0.03473509074206,-0.1794914199987105,0.7097903314061408,0.343301940148733,0.5363038849255629,-0.1734864464805778,-0.8218096050580497,-0.3943384757614407,-0.4274711292966089,-0.2926901878970712,-0.1194367145222397,-0.1732534733748314,True,True,3.2711592312524562,2.3718684829646475,0.69122150997151,0.22979943924945082,0.6132805080721747,0.15237009167644724,0.9449451868136395,1.3302428366282442,0.5888087606837606,0.13470132170566826,0.597207383665717,0.11971323833459091
BNCI2014_004,4,4test,-0.4797229620073751,0.6740106022855216,-0.290504491928085,0.18921847007929,0.9493583354222436,-0.3749795536303276,-0.1611774513459344,-1.110535786768178,-0.1315942792706219,-0.4526115526815978,0.3210172734109759,0.1835971227015591,0.3839197626604098,-0.2003226399588507,0.3210124198435185,-0.2780354481777377,-0.021805193690239,-0.3428176135337576,0.7847605921626774,0.035702838597891,0.383595032810986,-0.4011655593516913,0.440410810663014,0.808407229940324,-0.3679964192773099,0.4339036468349587,0.4112919717980141,0.0226116750369446,True,False,3.2640450500171063,7.860039290176039,0.8388740503323837,0.349418443841629,0.6138057929724595,0.12652028063485893,1.9444729513742303,1.9911521017541443,0.7568024691358025,0.39001319352349895,0.6609745963912631,0.2624615458294855
BNCI2014_004,5,0train,-0.7180808720956069,-0.2038521395955636,0.6104326940045655,1.3285135661001723,0.181477939147813,0.9143149118791868,-0.7976143775199087,-0.9790923166677218,1.09406283718299,0.4797151795437263,0.6143476576392639,-0.768427381279941,-0.4844943399339707,-0.2839330413459703,-0.7553486222393918,-0.7469805159004058,-0.6081640954238727,0.147184526815519,0.1223042851270144,0.2531961381303759,-0.4992289567592138,-0.6215332418862283,0.3252671017148617,0.7542360372466403,-0.4289689355317786,-0.7028974825810097,-0.3911063103209783,-0.3117911722600314,True,False,10.144702930692558,15.431561559683695,0.883259015594542,0.5873838113362982,0.6737883771929826,0.22799612451862572,21.51713726344992,3.9322248112158764,0.7718341861598441,0.3280467921627253,0.6537390350877194,0.1699146725388296
BNCI2014_004,5,1train,0.1023061018649561,-0.5222933789593401,0.1280728095985843,0.0257667077336282,0.5778446362052367,-0.1601048428312185,-0.8503163154988087,-1.4281609517040454,0.5711863252923818,0.4949635729082607,0.076222752384121,-0.5918901286726168,-0.2072054295937412,-0.3846846990788756,0.4787642269508619,-0.1353224852929108,-0.2357912545046055,-0.7145554814554674,0.1868844669426172,-0.9766104981767983,0.4414583622067307,0.2545738952641134,0.2680996295449498,0.5012043215834866,-0.2331046920385368,0.6134074297215499,0.3604608481290982,0.2529465815924517,True,True,9.685532855132113,16.488970297059392,0.8313017598343686,0.45958662420532387,0.6321557971014493,0.14708495512191624,4.874791716643167,47.16677246497809,0.6651543090062112,0.2520260122845304,0.6617527173913044,0.28720235335444744
BNCI2014_004,5,2train,0.0515942479839201,0.358483970867087,-0.1949754860321363,-0.2465697340160564,0.1907239136945872,0.9356283419900524,0.3100616867945139,0.1193377730999266,0.3739611402327361,0.4811503032312888,-0.1071891629985526,-0.0711721734276954,-0.1284277636230628,0.0572555901953674,0.741126854518148,-0.2859560632233112,-0.9999354150458246,-1.7410622695639726,0.4390590957035029,-0.8590082767511594,0.3447205203814321,-0.0943385753220708,-0.3971198502878608,-0.0618274921705749,-0.3352923581172858,0.2808730144958273,0.2309447351627376,0.0499282793330897,False,True,16.600440083184058,1.325505248530771,0.7980052231718898,0.45786475379582403,0.6340515194681862,0.18540134870656777,56277.92630289381,86.92902315717966,0.6879320987654322,0.25536219893115847,0.6461574074074075,0.1731692357398501
BNCI2014_004,5,3test,-0.1650634938124192,0.9143113904591996,0.958700672185546,1.1237641659979651,-0.5717263720758745,-0.7086936748753503,0.012166411063299,0.5838927831391736,-0.2372142202462949,-0.4206502034173206,0.1834359831710257,0.4043019817407028,0.2155143172366134,0.1887876645040894,0.1375383600729517,0.9659624014767064,-0.8878975045590607,-1.0254358646320123,-0.0398143738683417,-0.6577887188209774,0.6899444046219213,0.729758778490263,-0.2627169854277841,0.017216268956932,-0.2799332543847161,-0.1354880681082099,-0.2393088585176044,0.1038207904093944,True,True,5.42830346061553,7.604777819533806,0.806394675925926,0.43354448979680243,0.6363302469135803,0.1544347563422906,22.609386024419322,8.339648718897536,0.779252730294397,0.3950156816529781,0.6867716049382716,0.22397880351661437
BNCI2014_004,5,4test,-0.5389888498560409,-0.2392537103717983,0.4099636820411279,0.9489525318971688,-0.1041360514057684,0.030347549962934,0.755608408973489,0.8597444603792574,0.4086396492685638,0.1470166955155164,0.2616229537530474,0.3255644252415212,-0.0738586091793813,0.3994230344209025,-0.2504689241659267,-0.81506194777636,0.8848858519059427,1.1353547760718694,0.8104972203823717,0.3435108379601938,0.0333590698892947,-0.7771381504930769,1.0147697127766264,0.434758328218349,0.5800113845582774,-0.3188090488595883,0.0040706021470265,-0.3228796510066148,True,True,11.231016909551093,2.0892004838525158,0.8347701804368471,0.3914389306366612,0.6701898148148149,0.22558972635457686,53.78398684975323,2.433993994933037,0.8352029914529915,0.46348987634585964,0.645278371320038,0.19273174491259082
BNCI2014_004,6,0train,-0.1032511159291731,-0.5842837328446305,0.8194918917078545,0.9227430076370275,-0.3544691723143289,-0.520644280309187,-0.3660910108898129,-0.011621838575484,0.5682527466079176,-0.0258328167844189,0.5940855633923365,-0.047350785741959,-0.0687380528605361,0.0213872671185771,-0.1420642630636336,0.2501632258754019,0.631786116367704,0.7738503794313376,0.7045269126536137,-0.3249030247613598,-0.4817006516028118,-1.1862275642564255,0.5732320496628454,0.2710237947352937,0.3022082549275516,-0.1553327287151027,0.1040529294232493,-0.259385658138352,True,False,4.302703867449832,12.912816660396771,0.7596753167641325,0.3184604433840407,0.6583333333333333,0.2075105358581033,8.400342364220725,5.249340596958657,0.7853453947368422,0.5201089264544502,0.6763541666666667,0.28054569607492175
BNCI2014_004,6,1train,0.4929036049534944,0.3658519089842441,-0.7847336282030619,-1.2776372331565562,0.3949948408812498,-0.0180154204647962,0.7750244989722302,0.3800296580909804,-1.5136652773503037,-0.5737004179902766,-0.939964859360027,0.0460085809299127,-0.0449858466102153,0.0909944275401281,0.8742632999218861,-0.673610811508819,-0.0641922725583138,-0.9384555724802,-0.1679405330858326,0.052988460827035,-0.9070453234635154,-0.7391047903776828,-0.0186220954971229,0.0725447003165392,-0.0911667958136621,-0.4932609044961117,-0.4429096121003282,-0.0503512923957835,False,True,7.26573311134029,2.7421878045483847,0.7243695175438596,0.23844844994987394,0.70125,0.2942446699323526,11.044634903285603,29.950757608834692,0.8079166666666667,0.5152585173235957,0.6976644736842106,0.3019217832183743
BNCI2014_004,6,2train,0.3589389075441151,0.3219496321856814,-0.197149492759244,-0.5560884003033592,0.2010910591426329,0.0338940138381416,-0.6062730798090765,-0.8073641389517094,-0.3501712584488993,-0.1160480861067077,-0.2341231723421915,0.0122626026858307,0.2290845566182739,-0.2168219539324432,-0.9820784230316816,0.8188257579991705,-0.369272822958049,0.6128056000736324,-0.7738224890274494,-0.0943191186939181,-0.3167273631363406,0.4570951258911088,0.047286894478791,-0.0984144488525272,0.1457013433313182,0.0086588474009215,-0.2236776903624361,0.2323365377633576,True,True,4.710149864024611,9.23765253596526,0.7964001661918328,0.43823646084992834,0.7151442307692307,0.3373523260260893,174.57949395237617,10.39202817592865,0.780074074074074,0.3722235118040553,0.7603840218423552,0.3758359896120074
BNCI2014_004,6,3test,0.0003826090100528,-0.0216641691064019,0.5843453213626703,0.5839627123526173,-0.4750533228079049,0.5870843062990095,0.8258429542433298,1.300896277051235,0.7788438674907131,0.3775596269902235,0.4012842405004895,0.1484609708599217,-0.1638110036224255,0.3122719744823472,-0.2825490089562581,-0.6998049469813746,-0.1683651029301478,0.1141839060261102,-0.2281786507355673,-0.386350699395174,-0.9723652076587636,-0.7441865569231964,0.2169515514388088,0.2335924701375984,-0.0166409186987895,-0.2485829930161395,0.1324292521058101,-0.3810122451219497,True,True,4.140248850047454,5.097906747972749,0.7921689518043685,0.3840308761079354,0.7031949192782526,0.3150345485742018,7.887721562715151,33.749737589797824,0.7890889126305792,0.3445696271757792,0.7443880579297245,0.4086472243470165
BNCI2014_004,6,4test,0.1228622206886828,0.0209053758593155,-0.3265069652099887,-0.4493691858986715,-0.0864777429201976,0.1895857972367841,-0.2923271206981825,-0.2058493777779848,-0.124149814928328,-0.0240653486482028,-0.1000844662801251,-0.0860073288566459,-0.0593108248047341,-0.0266965040519117,-0.434306756624152,-0.2450541193465241,-0.7837977101482195,-0.3494909535240675,-0.966384140278556,-0.3570301319782236,-0.5435547039842291,0.4228294362943269,-0.0505506576127162,0.5252721903017091,-0.5758228479144254,0.3600415867709404,0.6012162878770821,-0.2411747011061417,False,True,6.821835460519765,8.384528315196997,0.828130935422602,0.39931143453150125,0.7108469848053182,0.28338887146530783,6.168610722441559,47.75741157232019,0.7218888888888889,0.2773057266298198,0.6535078347578348,0.18671792117176653
BNCI2014_004,7,0train,-0.6203956707505864,0.9694776980476776,0.2489177503576032,0.8693134211081897,0.1088312204343466,0.5639068210248034,-0.2859067371950852,-0.3947379576294318,0.3940428233051133,0.1985862764190872,0.1954565468860261,0.2571183377784076,0.4645808099032902,-0.2074624721248826,-0.3336437273283246,-0.3819545892990121,0.1797497555225132,0.513393482850838,-0.1275380856979643,0.619758794479116,0.9384172676631024,1.0659553533610668,0.5060233850268445,0.1683010887609838,0.3377222962658607,0.5573529947265841,0.089953607467484,0.4673993872591,True,True,10.299181580360408,3.898781077876574,0.6991666666666667,0.25105601877459166,0.6691392543859648,0.21860541443057382,8.546371721232697,2.8618734191424804,0.8718695175438597,0.4287714874854583,0.6023958333333334,0.12817150684798798
BNCI2014_004,7,1train,0.3438105195866175,-0.0538656864113959,-0.6871767577190846,-1.030987277305702,-0.1734356107609932,-0.9637748825947976,-0.3264590625725274,-0.1530234518115342,-0.4601377825234878,-0.002852196934108,-0.4572855855893797,0.2638398355014695,0.3985121352261142,-0.1346722997246446,0.1948496154413637,-0.7023645811624338,-0.5602863359182292,-0.7551359513595929,0.7192387684872874,-0.8235634243515102,0.3072827615294861,-0.4119560069578013,0.2572575212550863,0.6771033116906587,-0.4198457904355724,0.3238187026578795,0.2833248650119216,0.0404938376459578,False,False,10.142482079868548,137.87726747520387,0.7635416666666668,0.3275883834572195,0.613125,0.13191490770271622,14.08173652208531,13.539989213445713,0.6684259259259259,0.1837825767165977,0.6848793859649124,0.1877188353175835
BNCI2014_004,7,2train,-0.5947045130894207,-0.8775393531072985,-0.4596485688671631,0.1350559442222575,-0.6682830761065687,-0.5771838802627905,-0.9450252049761384,-0.2767421288695697,0.4728912778190078,0.7315677446081248,-0.2586764667891169,-0.1500521982357729,-0.1349356947993484,-0.0151165034364245,-0.8629155676787725,-0.6029255571863467,-0.1836641898414551,0.6792513778373174,-0.7885568355004756,-0.3790592181731418,-0.5323049376581764,0.2562518978422992,0.4569105832853933,0.0419714931099231,0.4149390901754702,0.0893226346620821,-0.2129971863646144,0.3023198210266965,True,True,16.318653413240465,31.3172720043149,0.8121052943969612,0.41294293665112053,0.6889444444444445,0.24765518058203687,14.788015792172729,6.264742207366872,0.794747150997151,0.38944609018598414,0.7350367996201328,0.23177747035499327
